id,race,region,sex,degree,sibs,wrkstat,childs,hompop,earnrs,adults,educ,marital,happy,income,age,sei,maeduc,pasei,agekdbrn,paeduc,hapunhap,trust
606,3,4,1,0,1,1,4,3,2,2,5,1,1,12,34,34.2,12,-1,18,97,1,2
607,1,4,1,1,1,1,0,1,1,1,12,5,2,10,26,62,12,64.1,0,13,1,2
608,1,4,1,1,3,5,3,2,2,2,12,1,2,12,61,37.3,11,24.2,24,11,0,0
609,1,4,1,2,2,1,3,2,1,2,14,3,2,13,54,76.3,12,93.3,25,12,2,1
612,1,4,1,1,1,5,3,2,0,2,15,1,2,13,67,64,11,31.5,23,11,2,1
614,1,4,1,3,6,1,1,3,2,2,16,1,2,12,34,36.5,16,78,30,16,2,1
615,1,4,1,3,2,1,2,1,1,1,16,4,1,12,71,29.8,7,28.6,25,7,1,2
617,1,4,1,1,0,1,2,2,2,2,13,1,1,12,56,35.1,98,28.6,23,98,1,2
618,1,4,1,1,2,1,3,3,2,2,12,1,2,12,44,29.4,12,36.5,26,12,0,0
619,1,4,1,1,2,1,2,1,1,1,13,3,2,12,56,32,12,63.5,26,12,2,2
622,2,4,1,1,4,1,3,1,1,1,12,4,3,12,41,31.4,10,-1,18,97,3,1
624,1,4,1,3,1,3,1,2,1,2,18,1,1,12,59,60.6,16,64.1,29,16,1,1
625,1,4,1,1,1,1,0,1,1,1,12,5,1,12,52,38.1,12,48.5,0,4,1,2
627,1,4,1,1,0,1,2,2,2,2,12,3,1,12,69,31.5,6,32.3,25,7,1,2
628,1,4,1,1,1,1,2,2,2,2,12,1,1,12,56,31.5,6,25.8,22,12,1,1
629,1,4,1,4,1,1,3,2,2,2,20,1,1,12,61,73.9,12,86.5,27,12,1,3
631,1,4,1,0,11,5,0,2,0,2,5,1,2,9,89,30.2,3,26.7,0,4,1,2
632,3,4,1,1,5,1,3,4,1,4,12,1,3,6,42,37.3,0,37.3,98,0,0,0
641,1,2,1,2,0,1,0,2,2,2,14,1,1,12,51,60.5,12,22.7,0,12,0,0
651,2,7,1,1,5,2,7,4,2,1,11,4,3,9,41,28.4,12,26.7,18,98,2,2
653,1,6,1,2,6,1,3,2,3,2,15,1,1,12,22,28.6,12,-1,98,12,2,1
657,1,6,1,3,1,1,0,2,1,2,16,3,2,98,56,60.6,10,-1,0,97,0,0
658,1,6,1,3,2,1,0,2,2,2,16,1,2,12,34,76.3,12,32.3,0,8,2,2
661,1,4,1,4,5,4,2,4,2,2,18,1,1,13,36,73.8,18,-1,32,97,0,0
666,1,4,1,4,1,2,1,1,1,1,18,3,3,12,63,38.5,16,88.8,33,17,0,0
667,1,4,1,3,1,1,2,2,2,2,17,1,2,12,55,76.3,17,73.6,23,14,1,2
673,1,4,1,4,5,1,6,8,0,2,20,1,1,12,41,91.7,14,37.3,27,20,1,1
678,1,4,1,0,5,1,0,2,2,2,8,1,2,12,31,33.1,6,37.3,0,8,0,0
680,2,4,1,4,1,1,0,1,1,1,19,5,3,12,34,81.9,14,-1,0,97,4,1
684,1,8,1,1,2,1,5,3,2,3,12,1,2,5,29,29.3,12,29,17,12,0,0
688,3,8,1,3,1,1,2,1,1,1,16,3,2,13,40,83.7,12,76.4,23,16,2,3
689,3,8,1,2,1,1,3,5,2,2,14,1,2,13,45,51.9,16,-1,32,16,1,2
691,3,8,1,4,1,1,2,4,2,2,19,1,2,12,45,83.7,14,63.5,32,12,1,1
693,3,8,1,4,1,1,1,3,1,2,18,1,2,12,43,63.5,15,37.3,27,15,2,1
694,1,8,1,1,2,1,0,2,1,2,16,5,1,12,23,62,18,63.5,0,18,1,2
695,3,8,1,1,3,1,0,2,1,2,12,5,2,12,34,76.3,0,62.1,0,5,2,1
696,1,8,1,4,1,4,0,2,1,2,19,5,2,12,43,76.4,16,80.9,0,20,2,1
697,1,8,1,3,3,1,0,3,1,3,16,5,2,9,23,49.3,14,53.9,0,13,1,1
698,1,8,1,1,3,1,0,2,1,2,15,5,2,12,43,49.6,14,86,0,16,2,1
699,1,8,1,1,1,1,0,1,1,1,15,5,2,98,46,69.7,12,48.8,0,12,0,0
700,1,8,1,3,1,1,3,5,3,3,16,1,2,12,45,62.5,12,28.4,26,13,0,0
702,1,8,1,2,2,2,3,4,2,3,14,1,1,12,52,28.4,14,-1,27,97,2,2
703,1,8,1,4,2,7,0,2,2,2,20,1,2,12,40,33.1,18,78.5,0,20,0,0
705,1,8,1,3,3,1,0,1,1,1,16,2,2,12,48,73.8,12,28.4,0,12,2,1
708,1,8,1,1,1,4,1,1,0,1,9,5,3,7,53,37.4,97,29.5,20,7,4,2
709,1,8,1,1,1,4,0,1,1,1,12,5,9,8,50,28.6,12,93.3,0,12,0,0
710,1,8,1,3,1,5,2,2,0,2,17,1,2,13,81,63.5,16,29.2,30,8,2,2
712,1,8,1,1,7,2,0,6,6,5,14,5,1,12,22,28.6,16,86.5,0,18,1,1
714,1,8,1,3,2,1,2,4,2,2,16,1,2,12,38,60.6,13,-1,37,97,1,2
716,1,8,1,1,5,1,2,2,1,2,14,1,2,12,56,63.5,12,63.5,28,16,0,0
718,1,8,1,4,0,5,5,1,1,1,19,3,2,12,74,63.5,12,-1,25,97,1,1
719,1,8,1,1,1,1,0,3,2,3,16,5,2,98,41,29.5,16,92.3,0,20,1,3
720,1,8,1,3,1,1,0,1,1,1,16,5,2,12,25,83.7,12,83.9,0,12,2,2
721,1,8,1,1,5,1,2,3,3,3,14,1,1,12,50,67,12,63.5,26,14,1,2
722,1,8,1,1,2,1,0,1,1,1,12,5,3,12,48,52.5,12,-1,0,12,3,2
728,1,1,1,1,2,1,2,4,1,1,12,1,2,12,43,38.1,12,27.7,36,12,2,2
729,1,1,1,3,1,1,1,3,2,2,16,1,1,12,27,63.5,16,76.4,24,16,1,2
730,1,1,1,1,2,1,1,2,1,2,12,5,2,11,41,33.2,12,37.3,20,12,0,0
731,1,1,1,1,1,5,1,2,0,2,13,1,1,98,73,28.6,12,31.3,19,12,1,1
732,1,1,1,0,1,1,2,3,3,3,9,1,1,98,51,31.5,12,50.7,18,6,2,2
733,1,1,1,1,3,1,3,1,1,1,12,3,2,12,48,38.2,10,29.6,25,12,2,2
735,1,1,1,1,1,2,0,1,1,1,12,5,3,9,65,37.6,15,35.1,0,12,2,2
736,1,1,1,3,1,1,1,3,3,2,16,1,1,12,48,43.4,16,37.3,30,16,1,1
737,1,7,1,0,2,2,0,2,2,2,11,1,1,13,43,34.2,98,54.9,0,16,2,2
738,1,7,1,1,5,1,4,6,2,2,12,1,2,12,42,83.7,12,-1,25,97,2,1
742,2,7,1,0,3,2,2,2,1,1,12,5,2,3,51,28.4,12,-1,17,97,0,0
744,1,7,1,2,1,1,0,3,3,3,14,1,2,12,32,50.7,18,69.7,0,18,2,2
745,1,7,1,3,2,5,2,2,2,1,16,1,2,12,68,86.5,10,55.1,27,8,0,0
747,1,7,1,3,2,1,0,1,1,1,16,5,2,12,28,63.5,12,79.8,0,14,2,2
750,1,2,1,1,0,4,5,2,2,2,12,1,2,12,62,32,12,29.4,24,6,0,0
753,2,2,1,0,4,7,2,3,1,2,12,5,2,7,35,-1,11,-1,19,97,0,0
754,2,2,1,1,6,2,2,2,2,2,11,1,3,12,26,30.1,8,28.6,25,9,0,0
755,1,2,1,3,3,1,0,1,0,1,16,5,3,11,36,33.1,16,-1,0,13,2,1
756,1,2,1,0,8,1,0,2,2,2,11,1,1,12,27,45.3,11,-1,0,97,1,2
757,1,2,1,3,8,5,0,1,0,1,18,5,2,3,61,83.7,15,73.3,0,12,0,0
762,2,1,1,3,1,1,1,2,2,2,16,1,1,12,37,73.9,16,-1,35,16,1,1
763,2,1,1,3,7,2,3,1,1,1,16,4,2,12,53,69.2,12,38.1,19,13,0,0
764,1,1,1,4,3,1,1,2,2,2,17,1,2,12,51,81,12,37.7,99,14,2,3
765,1,1,1,1,4,1,2,2,1,2,12,3,1,12,45,39.4,12,38.1,27,12,1,2
768,1,1,1,3,2,5,4,2,2,2,16,3,2,12,65,63.5,16,63.5,23,12,0,0
770,1,1,1,1,5,1,0,2,2,2,12,1,1,12,48,63.5,12,31.4,0,12,1,2
772,1,1,1,3,2,1,2,3,2,1,16,4,2,12,44,36.5,12,86.6,34,15,2,1
775,1,1,1,3,3,1,0,2,2,2,16,1,2,12,46,28.6,12,38.2,0,10,2,1
776,1,1,1,2,5,3,0,1,1,1,17,5,2,12,56,37.8,13,48.9,0,13,0,0
777,1,1,1,0,2,2,0,3,3,3,11,5,2,12,19,33.1,97,28.4,0,12,2,1
784,1,1,1,0,13,1,3,1,1,1,9,1,2,9,53,20.1,12,35.4,32,98,2,2
786,1,1,1,3,3,1,0,1,1,1,20,5,2,1,53,26.7,12,67,0,12,2,3
789,1,1,1,1,4,7,2,1,0,1,14,3,2,8,47,31.5,12,39.4,19,13,2,1
792,2,1,1,0,1,8,0,1,1,1,11,5,2,3,31,36.7,12,-1,0,97,2,1
793,1,1,1,1,3,1,0,2,2,2,11,5,1,9,21,50.3,13,-1,0,97,0,0
794,1,1,1,2,2,1,0,1,1,1,14,5,2,12,50,39,12,38.2,0,12,0,0
797,1,1,1,1,5,1,0,1,1,1,14,5,2,12,59,74.4,8,20.1,0,7,2,3
800,1,1,1,1,1,7,1,2,2,1,13,5,2,10,32,74.4,14,32.7,19,12,2,2
801,1,1,1,1,3,7,0,2,1,2,12,1,1,12,78,36.1,98,25.5,0,98,1,1
802,1,1,1,1,4,1,1,3,2,2,14,1,2,12,29,64.1,16,73.9,28,16,2,2
804,1,1,1,3,1,1,1,2,2,2,16,1,2,12,33,78,12,74.9,31,12,2,1
808,1,1,1,1,2,1,1,3,1,2,14,1,1,12,40,33.3,11,45.9,37,11,0,0
810,1,1,1,1,3,1,3,2,2,2,12,1,2,12,60,75.2,16,63.5,21,12,0,0
812,1,1,1,1,3,1,0,1,1,1,12,5,2,13,40,63.5,12,48.5,0,16,2,2
817,3,1,1,3,4,1,2,1,1,1,16,3,1,12,54,87.9,16,-1,30,97,1,2
820,2,1,1,0,4,7,3,1,0,1,11,5,1,9,39,27.5,11,35.1,99,8,0,0
821,1,1,1,2,6,1,2,2,2,2,14,1,3,12,63,45.3,8,50.5,30,8,3,1
825,1,1,1,1,1,4,2,4,2,2,13,1,2,12,24,34.2,12,44.7,18,12,0,0
827,1,1,1,1,3,8,0,1,0,1,12,5,2,6,51,34.8,98,48.5,0,98,0,0
836,1,1,1,1,1,5,0,2,1,2,12,1,2,12,61,37.8,99,-1,0,99,2,2
837,1,1,1,1,3,7,3,3,2,3,12,1,2,12,35,28.6,14,28.6,23,12,1,2
843,1,1,1,1,3,1,3,5,3,3,14,1,2,12,40,51,12,31.5,20,11,0,0
847,1,1,1,0,4,5,1,1,0,1,10,3,2,11,74,29.2,98,33.5,28,4,0,0
848,1,1,1,4,1,1,0,1,1,1,20,5,1,13,57,87.9,13,45.4,0,12,1,2
850,1,2,1,1,1,1,1,5,2,3,15,1,1,12,39,63.5,14,-1,36,97,1,1
852,1,2,1,1,4,1,1,2,2,2,12,1,2,12,51,31.5,16,37.3,29,10,2,1
854,1,2,1,1,6,5,2,4,2,2,12,1,3,12,51,29.5,16,88.2,35,16,3,1
860,1,2,1,1,3,1,2,3,2,3,13,4,2,9,25,50.5,12,38.5,20,12,2,1
861,1,2,1,1,3,4,2,2,2,2,12,1,2,12,54,34.2,12,34.2,25,8,2,2
866,1,2,1,0,6,1,2,2,2,2,11,1,2,12,40,78,98,-1,32,97,2,1
867,1,2,1,1,3,4,0,3,3,2,12,5,3,12,20,35.1,97,63.5,0,12,2,2
869,3,2,1,2,3,1,0,1,1,1,14,5,2,10,23,36.5,12,31.5,0,12,0,0
871,1,2,1,1,9,5,2,2,0,2,10,1,2,12,65,38.2,98,52.4,23,98,2,2
873,1,2,1,1,0,2,0,3,3,3,12,5,2,12,19,34.3,12,63.5,0,16,0,0
875,2,2,1,1,4,5,2,2,0,2,12,1,2,13,71,-1,12,29.2,19,12,2,2
879,1,2,1,1,6,8,0,1,0,1,12,3,3,2,57,29.2,8,31.5,0,7,0,0
881,2,2,1,0,9,5,4,2,1,2,10,1,1,12,64,28.4,97,32.7,35,12,0,0
882,1,2,1,4,2,1,2,2,2,2,20,1,2,12,56,86.9,12,85.1,28,16,2,1
886,1,2,1,1,8,5,1,2,1,2,12,3,2,11,67,28.6,10,-1,36,97,2,1
889,1,2,1,0,14,5,4,2,0,2,6,1,1,13,76,17.1,8,29.2,19,5,0,0
891,1,2,1,1,1,1,0,1,1,1,13,5,2,12,27,35.1,8,73.3,0,12,2,2
892,1,2,1,1,2,1,4,4,3,3,12,1,1,12,48,63.5,12,30.4,19,12,2,2
893,1,2,1,1,3,1,0,2,2,2,12,1,1,12,25,62.2,12,28.4,0,12,1,1
894,1,2,1,0,5,1,0,2,2,2,11,1,2,12,48,32.3,12,27.7,0,11,2,2
898,1,2,1,1,4,5,3,2,2,2,12,1,2,12,57,38.2,10,36.5,21,12,2,2
900,1,2,1,1,8,1,0,1,1,1,12,3,2,12,45,32.3,9,34.2,0,9,1,1
904,1,2,1,4,4,5,6,2,0,2,18,1,2,12,80,63.5,8,63.5,30,4,2,2
908,1,2,1,1,2,1,1,1,1,1,12,5,2,12,36,31.5,12,32.3,20,12,2,3
910,1,2,1,2,1,1,2,4,2,2,16,1,2,12,29,62.2,16,63.2,26,13,2,2
911,1,2,1,1,1,2,2,2,1,2,12,1,2,12,68,84.7,12,38.1,28,8,2,2
912,1,2,1,3,1,1,2,4,2,2,16,1,2,12,47,63.5,12,-1,26,97,0,0
914,1,2,1,3,1,5,2,2,0,2,17,1,2,12,80,63.5,11,-1,22,97,2,1
915,1,2,1,2,3,5,3,2,0,2,14,1,1,12,60,60.5,12,38.2,22,7,0,0
917,1,2,1,1,5,7,2,4,2,2,12,1,1,12,31,50.5,12,33.1,25,12,1,1
919,1,2,1,4,4,1,0,1,1,1,20,5,2,12,47,-1,12,36.5,0,98,2,2
925,1,2,1,4,8,4,3,1,0,1,16,3,1,2,46,79.9,0,29.2,20,5,1,2
929,1,2,1,4,2,1,3,5,1,2,18,1,1,11,41,63.5,12,85.1,30,18,1,1
931,1,2,1,0,5,1,0,6,5,4,10,5,2,12,44,53.9,8,63.5,0,12,2,2
934,1,2,1,4,1,1,0,1,1,1,20,2,2,12,57,90.3,12,45.9,0,8,0,0
935,1,2,1,2,3,1,2,3,2,2,14,1,1,12,51,34.3,12,42.2,19,12,1,1
937,3,2,1,2,4,5,2,1,0,1,14,3,2,10,65,28.4,98,-1,21,98,0,0
941,1,2,1,1,3,2,1,3,2,2,12,5,2,98,24,40,12,37.3,22,12,0,0
942,1,2,1,1,5,5,3,2,1,2,12,1,1,12,77,43.4,8,53.9,28,16,1,1
943,1,2,1,0,6,1,1,2,1,2,0,3,2,9,33,27.5,12,50.3,26,12,2,2
947,1,2,1,1,3,1,0,3,2,3,12,5,2,12,24,34.2,12,-1,0,12,0,0
949,1,2,1,2,6,1,1,1,2,2,15,1,1,12,46,60.5,16,97.2,25,18,0,0
950,1,2,1,4,2,2,0,2,1,2,18,5,2,9,46,85.1,13,-1,0,97,1,1
953,1,2,1,1,3,7,0,5,2,3,14,5,2,12,21,-1,18,73.3,0,18,0,0
956,1,2,1,4,0,1,2,4,2,2,18,1,1,13,40,63.5,16,86.6,33,12,1,2
958,1,2,1,3,2,1,0,2,1,2,16,5,2,12,27,33.3,16,-1,0,18,2,2
959,1,2,1,3,2,1,0,2,1,2,16,5,2,12,28,60.6,16,27.7,0,12,1,2
960,1,2,1,1,2,5,0,1,0,1,12,5,2,12,79,45.9,5,50.7,0,5,1,2
963,1,2,1,1,9,2,0,1,1,1,12,5,2,11,45,28.6,12,-1,0,97,2,2
964,2,2,1,3,9,1,4,3,4,3,16,1,2,12,52,63.5,97,49.6,32,12,2,2
965,1,2,1,2,2,1,0,1,1,1,16,3,2,12,57,83.7,12,66.1,0,20,3,1
968,1,2,1,3,4,1,1,1,1,1,18,2,2,12,54,38.9,16,28.4,26,12,2,1
969,1,2,1,1,4,1,0,1,1,1,12,3,2,12,50,69.2,12,29.4,0,98,2,1
971,1,2,1,0,1,1,0,4,4,4,11,5,2,12,22,32.3,11,79.8,0,11,1,2
972,1,2,1,4,4,5,4,3,0,3,20,1,2,13,76,96,8,55.1,25,8,1,2
973,1,2,1,3,2,5,2,2,2,2,16,1,2,12,60,63.5,12,63.5,29,19,0,0
974,1,2,1,3,1,1,3,5,2,2,16,1,1,13,34,65.8,16,65.8,30,16,1,2
975,1,2,1,3,1,1,2,4,2,2,16,1,2,13,46,78,12,27.7,30,12,0,0
976,1,2,1,1,3,2,3,2,2,2,12,1,1,12,56,33.6,13,38.9,20,12,1,2
977,1,2,1,3,1,1,2,2,2,2,16,1,2,12,58,33.6,12,38.9,24,12,0,0
980,1,2,1,4,2,5,2,2,2,2,20,1,1,12,70,92.3,12,38.4,32,12,1,2
981,1,2,1,4,1,1,0,2,2,2,19,1,1,12,34,38.9,16,38.9,0,16,1,1
982,1,2,1,1,1,1,1,2,2,2,15,3,1,13,39,61.9,16,65.8,23,16,1,1
984,1,2,1,4,1,1,1,1,1,1,20,1,2,12,68,78,12,37.9,27,12,0,0
985,1,2,1,0,1,5,0,1,1,1,7,5,3,7,70,29.4,6,29.3,0,0,3,2
986,2,2,1,0,4,4,1,1,0,1,6,4,3,2,53,34.2,98,33.2,19,98,0,0
987,2,2,1,2,10,8,1,1,0,1,15,3,3,9,62,28.6,8,63.5,29,8,2,2
990,2,2,1,3,1,5,4,2,0,2,16,1,2,12,77,39,16,41.3,24,98,2,2
993,1,2,1,1,1,1,0,2,1,2,12,5,1,12,33,56.5,16,-1,0,97,1,2
994,1,2,1,4,1,1,0,1,2,1,16,5,8,13,62,62.5,12,65.8,0,14,0,0
995,1,2,1,1,2,7,0,4,2,4,13,3,3,12,39,50.3,12,27.7,0,9,3,2
999,1,2,1,1,7,1,2,3,2,2,12,3,2,12,41,73.3,16,65.8,22,16,1,1
1002,1,2,1,1,5,5,2,2,0,2,12,1,1,13,75,50.7,8,48.6,23,98,1,1
1005,1,5,1,1,9,1,3,2,2,2,12,1,1,12,52,49.3,7,29.2,21,6,0,0
1013,1,3,1,1,2,1,2,4,1,2,12,1,3,12,38,33.6,12,49.6,23,11,1,2
1015,1,3,1,1,1,1,1,4,2,2,14,5,2,11,27,50.7,12,28.6,21,12,0,0
1016,1,3,1,0,3,1,0,2,2,1,11,5,2,11,38,33.1,12,32.3,0,12,2,2
1017,1,3,1,3,4,1,2,4,3,3,18,1,2,12,59,-1,12,49.6,38,16,2,1
1019,1,3,1,3,1,4,3,5,1,2,19,1,3,12,39,69.2,12,29.2,25,8,3,2
1021,3,3,1,1,4,6,0,2,1,2,12,5,2,9,22,42.2,98,73.9,0,98,0,0
1022,1,3,1,1,5,1,7,4,2,2,10,1,2,12,49,29.2,97,35.4,23,10,2,2
1023,1,3,1,4,8,1,5,3,3,3,19,1,1,12,57,92.3,13,92.3,27,19,1,1
1025,1,3,1,4,3,1,4,3,2,3,17,1,2,12,62,85.1,8,63.5,25,12,2,2
1027,1,3,1,0,5,5,5,2,1,2,8,1,2,12,84,27.7,98,-1,21,97,0,0
1028,1,3,1,1,2,3,0,2,1,2,14,5,1,12,27,48.8,14,37.3,0,12,0,0
1029,1,3,1,1,1,1,2,1,1,1,12,5,3,12,52,29.2,12,35.1,98,12,3,2
1031,1,3,1,3,4,1,3,3,3,3,16,1,2,12,54,62.5,16,-1,26,97,2,1
1036,1,2,1,1,8,1,4,2,2,2,15,1,1,12,76,67,8,60.6,22,9,1,1
1042,1,2,1,4,1,1,2,2,2,2,20,1,1,12,70,87,12,-1,35,97,1,1
1047,1,2,1,0,3,8,2,1,0,1,9,3,3,10,56,27.7,98,-1,25,98,0,0
1048,1,2,1,0,4,7,2,1,0,1,10,2,2,10,65,35.1,98,-1,24,97,2,1
1049,3,2,1,0,11,1,2,3,0,1,6,2,3,9,36,36.5,97,27.5,23,98,2,2
1053,1,2,1,1,2,1,1,3,2,3,12,5,2,13,29,37.3,98,27.7,18,98,2,1
1054,1,2,1,0,8,1,3,2,1,2,10,1,1,12,54,27.7,8,27.7,20,4,0,0
1057,1,8,1,1,1,6,0,2,2,2,18,5,2,3,27,-1,18,63.2,0,16,2,1
1059,2,8,1,4,0,5,1,1,0,1,19,2,2,13,77,85.1,9,-1,37,97,1,1
1061,1,8,1,3,3,2,2,2,1,2,16,1,1,12,77,76.4,6,45.8,26,8,0,0
1062,1,8,1,1,1,2,0,2,1,2,16,5,2,8,26,60.5,16,61.1,0,15,0,0
1063,2,8,1,1,7,1,0,1,1,1,12,5,2,10,39,30.1,12,27.7,0,8,2,2
1064,2,8,1,1,7,1,1,1,1,1,12,3,1,2,52,29.2,98,-1,23,97,0,0
1065,2,8,1,1,5,2,2,1,1,1,12,5,2,12,45,37.3,11,31.5,24,6,2,2
1067,2,8,1,2,2,1,1,4,0,2,14,5,3,12,31,31.5,98,-1,29,97,0,0
1068,1,8,1,1,2,1,3,1,2,1,13,1,2,12,35,73.3,16,-1,24,16,2,1
1073,2,8,1,1,3,1,0,2,2,2,14,5,2,12,27,82.7,14,-1,0,97,2,2
1074,2,8,1,1,3,1,2,4,2,2,12,1,2,12,38,27.7,10,34.3,24,9,2,2
1075,1,4,1,1,0,5,3,2,0,2,12,1,3,12,82,48.9,10,49.3,19,12,1,3
1076,1,4,1,1,2,1,4,3,1,1,10,3,2,12,42,54.7,14,-1,22,97,1,2
1077,1,4,1,4,3,5,2,1,1,1,19,3,3,9,72,83.7,12,37.2,22,12,3,1
1079,1,4,1,1,10,1,2,2,1,1,12,3,2,12,47,39.4,12,-1,23,12,3,1
1081,1,4,1,3,1,1,1,2,1,1,16,5,2,12,40,63.2,14,-1,36,18,2,2
1083,2,4,1,1,2,1,0,1,1,1,13,5,2,12,23,-1,16,-1,0,97,1,2
1086,2,4,1,1,12,1,2,4,2,2,12,1,2,12,37,28.6,6,31.4,24,6,2,2
1087,1,4,1,1,1,5,2,1,0,1,13,2,2,10,85,39.5,12,38.2,21,98,2,1
1090,1,4,1,1,3,4,1,4,2,3,14,1,1,12,31,30.8,14,49.6,27,14,0,0
1095,1,4,1,1,2,5,5,2,0,2,16,1,1,12,74,80,18,64.1,24,14,1,1
1100,1,4,1,1,1,6,0,3,2,3,12,5,1,98,19,-1,16,86,0,17,1,1
1101,1,4,1,1,1,1,6,4,4,4,14,1,2,12,49,63.2,16,81,29,15,0,0
1103,1,4,1,1,1,1,2,2,2,2,14,1,1,12,39,73.3,12,78.9,23,16,1,2
1107,1,4,1,1,7,5,3,2,0,2,14,1,1,12,74,-1,98,-1,23,97,1,2
1109,1,4,1,1,4,1,4,5,5,3,12,1,1,12,49,63.5,9,63.5,28,8,0,0
1110,1,4,1,1,2,1,0,2,2,2,12,5,2,12,43,34.4,14,40,0,12,2,2
1111,1,4,1,1,1,1,1,2,1,1,13,4,2,9,30,28.6,12,52.5,25,14,0,0
1112,1,4,1,1,2,1,2,2,2,2,14,3,2,12,41,64.2,12,76.4,21,16,0,0
1114,1,4,1,1,1,1,1,3,2,2,14,1,2,12,51,62.2,12,-1,14,12,0,0
1118,2,4,1,1,8,1,8,5,2,2,14,1,2,12,50,31.5,12,-1,16,97,0,0
1130,2,4,1,1,2,1,3,4,1,3,14,5,2,12,27,36.5,15,-1,23,97,0,0
1131,2,4,1,1,7,8,0,1,0,1,12,5,1,4,56,29,9,29.2,0,98,1,2
1132,1,4,1,4,2,5,4,2,1,2,18,1,1,12,71,63.5,12,-1,21,14,1,1
1136,1,4,1,1,1,1,0,2,1,2,14,5,2,12,23,33.9,16,43.4,0,16,0,0
1139,1,4,1,4,0,1,2,1,2,1,18,1,1,12,65,63.5,14,76.4,27,13,1,2
1143,2,6,1,0,5,5,4,1,0,1,11,1,2,98,66,32.3,4,48.5,16,6,2,2
1144,2,6,1,1,5,1,0,2,1,2,10,1,1,11,37,82.7,5,29.2,0,3,1,2
1145,3,6,1,1,2,1,2,1,1,1,12,4,1,9,47,34.2,12,-1,30,97,1,2
1150,2,6,1,1,4,1,2,5,0,2,12,3,3,11,37,32.4,11,32.3,17,12,0,0
1151,2,6,1,1,7,1,3,2,2,2,15,5,1,12,46,29.3,16,-1,20,97,0,0
1154,3,6,1,4,2,1,0,2,1,2,18,5,1,10,31,87,12,63.2,0,12,1,1
1156,1,4,1,4,2,1,0,1,1,1,20,5,2,12,38,60.6,12,-1,0,97,2,2
1157,1,4,1,3,2,1,3,3,2,3,16,1,2,12,64,37.7,11,37.3,26,7,0,0
1158,3,4,1,3,6,1,1,3,2,2,16,1,1,13,44,66.1,12,63.5,34,12,0,0
1159,1,4,1,1,1,5,1,1,0,1,12,2,2,12,89,29.4,8,29.2,31,98,1,2
1160,2,4,1,1,4,1,2,1,1,1,16,2,3,12,43,78,14,28.4,24,12,0,0
1161,1,4,1,4,2,1,1,2,1,2,20,5,1,12,51,80.3,12,63.5,24,9,0,0
1163,1,4,1,3,1,1,2,2,2,2,16,1,1,12,53,63.5,12,-1,25,97,0,0
1164,1,4,1,1,4,2,0,2,1,2,15,5,1,9,22,32.4,16,63.5,0,14,0,0
1165,1,4,1,1,3,2,0,2,1,2,15,5,2,4,25,38.9,16,46.8,0,14,0,0
1166,2,4,1,1,6,1,3,2,1,1,12,2,3,12,35,31.5,12,31.3,20,12,2,2
1168,1,4,1,0,6,4,0,1,0,1,9,5,3,10,46,28.6,98,31.5,0,98,2,2
1170,3,4,1,0,8,4,1,6,4,3,7,5,1,98,27,34.2,6,26.5,25,0,0,0
1171,2,4,1,1,8,1,3,3,2,2,12,1,2,11,35,49.3,12,-1,18,97,2,2
1175,1,4,1,0,2,5,2,2,0,2,8,1,1,9,74,63.2,3,-1,23,97,0,0
1177,1,4,1,4,1,4,0,2,2,2,16,1,2,12,33,63.5,12,63.5,0,12,0,0
1181,1,4,1,2,5,1,2,1,2,1,14,3,2,12,44,37.9,12,32.3,29,9,0,0
1184,2,4,1,1,6,1,0,2,2,2,12,5,1,12,29,31.5,12,-1,0,97,2,2
1186,2,4,1,4,2,1,3,5,5,5,19,1,1,12,58,87,6,73.9,36,20,1,3
1188,1,4,1,3,4,4,0,2,1,2,16,5,2,12,25,81,18,-1,0,97,2,2
1189,1,4,1,4,5,1,1,4,2,2,20,1,2,12,36,96,14,49.9,35,18,1,2
1190,1,4,1,3,6,1,1,1,1,1,16,3,1,12,39,67,20,-1,26,97,0,0
1191,1,4,1,3,2,1,2,1,2,1,16,1,1,98,61,81,13,-1,23,97,1,1
1193,1,4,1,3,1,5,2,2,1,2,16,1,2,12,76,69.7,18,-1,38,97,2,2
1194,3,4,1,3,1,1,2,4,2,2,16,1,2,12,50,63.5,16,63.5,30,16,2,2
1195,1,4,1,4,1,5,2,2,1,2,18,1,1,12,67,38.9,16,63.5,27,16,0,0
1196,1,4,1,1,1,1,0,2,1,2,15,3,2,12,33,73.3,12,34.3,0,12,2,1
1198,2,4,1,1,6,1,4,6,1,2,12,1,2,12,33,38,97,76.4,26,16,0,0
1199,1,4,1,1,4,1,0,3,3,3,12,5,2,12,33,38.5,12,-1,0,97,1,1
1200,1,5,1,1,2,1,1,2,2,2,13,1,1,12,54,31.4,12,-1,30,97,1,2
1202,1,5,1,4,3,1,2,4,2,2,18,1,2,12,33,37.4,16,-1,28,97,0,0
1203,1,5,1,1,0,1,4,2,2,2,12,1,1,12,64,63.5,7,-1,21,97,0,0
1204,1,5,1,1,3,1,1,3,2,2,12,1,2,12,47,31.5,12,64.2,34,8,0,0
1209,2,5,1,0,7,1,1,3,3,2,10,1,1,12,61,33.6,12,-1,28,97,1,2
1210,2,5,1,0,3,8,2,2,0,2,9,4,2,1,59,-1,98,44.7,19,98,2,2
